InvoiceID,Store_Branch,City,Customer_ID,Customer_Name,Gender,Age,Customer_Type,Product_Category,Product_Name,Unit_Price,Quantity,Discount,Tax,Gross_Amount,Discount_Amount,Tax_Amount,Total_Amount,Payment_Method,Purchase_Date,Satisfaction_Rating
INV100905,D,Houston,CUST1044,Scott Kaufman,Male,42,Non-Member,Smartphones,iPhone 14,966.82,1,5,9.3,966.82,48.34,85.42,1003.9,UPI,2024-04-03 00:00:00,7
INV100906,A,New York,CUST1398,Craig Myers,Female,45,Member,Appliances,Samsung Microwave,160.19,2,15,9.39,320.38,48.06,25.57,297.89,Ewallet,2024-06-30 00:00:00,8
INV100907,D,Houston,CUST1306,Karen Logan,Female,53,Member,Accessories,SanDisk 128GB USB 3.1,25.35,2,10,7.72,50.7,5.07,3.52,49.15,Ewallet,2024-09-14 00:00:00,7
INV100908,C,Chicago,CUST1100,Hannah Johnson,Female,38,Non-Member,Laptops,Dell XPS 13,1296.55,1,15,8.94,1296.55,194.48,98.52,1200.59,Ewallet,2024-07-21 00:00:00,6
INV100909,B,Los Angeles,CUST1166,Barbara Cross,Female,34,Non-Member,Audio,AirPods Pro,245.7,2,0,7.22,491.4,0,35.48,526.88,UPI,2024-04-22 00:00:00,4
INV100910,C,Chicago,CUST1194,Alice Robertson,Female,30,Member,Appliances,Instant Pot Duo,137.35,3,15,9.68,412.05,61.81,33.9,384.15,Ewallet,2024-07-13 00:00:00,7
INV100911,D,Houston,CUST1373,Kim Johnson,Female,57,Member,Audio,Sony WH-1000XM5,372.39,4,0,8.84,1489.56,0,131.68,1621.24,Cash,2024-04-02 00:00:00,10
INV100912,B,Los Angeles,CUST1133,Holly Mendoza,Female,23,Non-Member,Smartphones,Xiaomi 12T,569.5,1,5,7.47,569.5,28.48,40.41,581.44,Credit Card,2024-05-28 00:00:00,7
INV100913,A,New York,CUST1238,Paul Potter,Male,29,Member,Accessories,Anker 65W USB-C Charger,45.97,2,5,7.18,91.94,4.6,6.27,93.61,Credit Card,2024-08-06 00:00:00,7
INV100914,C,Chicago,CUST1165,Jacqueline Fitzpatrick,Female,37,Non-Member,Smartphones,iPhone 14,931.19,1,15,6.9,931.19,139.68,54.61,846.13,Ewallet,2024-01-21 00:00:00,5
INV100915,A,New York,CUST1130,Michelle Lee,Female,29,Member,Accessories,Anker 65W USB-C Charger,53.49,1,15,7.99,53.49,8.02,3.63,49.1,UPI,2024-02-10 00:00:00,5
INV100916,D,Houston,CUST1125,Kristin Anderson,Female,48,Member,Accessories,SanDisk 128GB USB 3.1,29.93,3,5,8.98,89.79,4.49,7.66,92.96,UPI,2024-02-01 00:00:00,8
INV100917,C,Chicago,CUST1209,Keith Rodriguez,Female,55,Member,Accessories,Logitech MX Master 3 Mouse,111.14,2,10,8.75,222.28,22.23,17.5,217.56,UPI,2024-09-15 00:00:00,10
INV100918,B,Los Angeles,CUST1047,Cynthia Jenkins,Male,61,Non-Member,Smartphones,Google Pixel 7,793.33,4,0,8.82,3173.32,0,279.89,3453.21,Ewallet,2024-04-28 00:00:00,10
INV100919,C,Chicago,CUST1315,Dylan Cook,Female,38,Non-Member,Appliances,Instant Pot Duo,106.62,1,15,8.44,106.62,15.99,7.65,98.28,Credit Card,2024-05-17 00:00:00,10
INV100920,B,Los Angeles,CUST1380,Joseph Dodson,Male,56,Member,Accessories,SanDisk 128GB USB 3.1,27.26,1,5,8.12,27.26,1.36,2.1,28,Credit Card,2024-05-15 00:00:00,7
INV100921,B,Los Angeles,CUST1006,David Thompson,Female,62,Member,Appliances,Philips Blender,67.93,1,15,7.46,67.93,10.19,4.31,62.05,Credit Card,2024-07-03 00:00:00,5
INV100922,D,Houston,CUST1082,Michael White MD,Female,48,Non-Member,Appliances,Samsung Microwave,170.35,3,15,9.26,511.05,76.66,40.22,474.62,Ewallet,2024-08-09 00:00:00,8
INV100923,B,Los Angeles,CUST1384,Hannah Jimenez,Male,44,Non-Member,Laptops,Lenovo ThinkPad T14,995.69,2,10,7.69,1991.38,199.14,137.82,1930.07,Credit Card,2024-02-24 00:00:00,10
INV100924,D,Houston,CUST1273,Dr. Christopher Jones MD,Male,38,Member,Smartphones,Google Pixel 7,697.89,1,5,9.06,697.89,34.89,60.07,723.06,UPI,2024-09-13 00:00:00,7
INV100925,B,Los Angeles,CUST1095,Justin Martin,Male,38,Non-Member,Accessories,Anker 65W USB-C Charger,50.31,1,0,8.06,50.31,0,4.05,54.36,Cash,2024-09-17 00:00:00,6
INV100926,A,New York,CUST1237,Erik Sanchez,Male,42,Non-Member,Smartphones,Samsung Galaxy S23,848.51,1,0,9.01,848.51,0,76.45,924.96,Ewallet,2024-06-15 00:00:00,9
INV100927,D,Houston,CUST1299,Renee Williams,Female,23,Non-Member,Audio,AirPods Pro,279.93,1,15,8.61,279.93,41.99,20.49,258.43,Credit Card,2024-08-10 00:00:00,7
INV100928,A,New York,CUST1080,Kayla Moore,Male,65,Member,Smartphones,iPhone 14,764.37,2,0,9.07,1528.74,0,138.66,1667.4,UPI,2024-06-02 00:00:00,8
INV100929,B,Los Angeles,CUST1167,Brittany Phillips,Female,30,Member,Smartphones,iPhone 14,1077.62,1,0,8.29,1077.62,0,89.33,1166.95,Credit Card,2024-06-25 00:00:00,7
INV100930,C,Chicago,CUST1047,Cynthia Jenkins,Male,61,Non-Member,Appliances,Whirlpool Washing Machine,621.59,2,0,7.74,1243.18,0,96.22,1339.4,Cash,2024-01-24 00:00:00,9
INV100931,D,Houston,CUST1353,Barbara Howard,Male,37,Member,Smartphones,Xiaomi 12T,666.38,1,0,8.83,666.38,0,58.84,725.22,Credit Card,2024-07-10 00:00:00,8
INV100932,C,Chicago,CUST1054,Andrew Juarez,Female,37,Member,Laptops,MacBook Air,1172.07,1,5,8.53,1172.07,58.6,94.98,1208.45,Ewallet,2024-07-07 00:00:00,10
INV100933,B,Los Angeles,CUST1305,Laura Smith,Female,39,Member,Audio,JBL Flip 6 Speaker,132.32,2,5,7.59,264.64,13.23,19.08,270.49,Ewallet,2024-07-28 00:00:00,7
INV100934,D,Houston,CUST1100,Hannah Johnson,Female,38,Non-Member,Audio,AirPods Pro,253.9,4,0,6.64,1015.6,0,67.44,1083.04,Ewallet,2024-02-24 00:00:00,9
INV100935,C,Chicago,CUST1206,George Anderson,Male,33,Member,Appliances,Instant Pot Duo,106.73,1,0,7.79,106.73,0,8.31,115.04,Ewallet,2024-01-13 00:00:00,9
INV100936,C,Chicago,CUST1077,Curtis Browning,Male,38,Member,Laptops,Acer Swift 3,889.42,1,15,8.77,889.42,133.41,66.3,822.31,Cash,2024-02-18 00:00:00,7
INV100937,D,Houston,CUST1003,Kim Peters,Male,63,Member,Laptops,Dell XPS 13,1494.46,1,5,8.25,1494.46,74.72,117.13,1536.87,Cash,2024-07-04 00:00:00,9
INV100938,C,Chicago,CUST1128,David Miller,Male,64,Member,Accessories,Logitech MX Master 3 Mouse,82.92,1,10,10.62,82.92,8.29,7.93,82.55,Ewallet,2024-08-05 00:00:00,10
INV100939,B,Los Angeles,CUST1390,Sean Love,Female,34,Non-Member,Laptops,MacBook Air,998.03,1,20,8.07,998.03,199.61,64.43,862.86,Cash,2024-04-14 00:00:00,8
INV100940,A,New York,CUST1258,Grant Kim,Female,53,Member,Smartphones,Samsung Galaxy S23,872.97,1,5,9.3,872.97,43.65,77.13,906.45,UPI,2024-03-16 00:00:00,5
INV100941,D,Houston,CUST1035,Joseph Shelton,Female,42,Member,Laptops,Dell XPS 13,1124.88,2,15,9.9,2249.76,337.46,189.32,2101.61,UPI,2024-02-21 00:00:00,8
INV100942,B,Los Angeles,CUST1206,George Anderson,Male,33,Member,Accessories,Laptop Backpack,64.82,1,5,7.04,64.82,3.24,4.34,65.91,Credit Card,2024-01-10 00:00:00,10
INV100943,A,New York,CUST1192,Bianca Weber,Female,41,Non-Member,Accessories,SanDisk 128GB USB 3.1,22.6,4,0,8.85,90.4,0,8,98.4,Ewallet,2024-07-29 00:00:00,9
INV100944,B,Los Angeles,CUST1382,Geoffrey Fox,Male,61,Member,Laptops,Dell XPS 13,1082.63,1,0,8.98,1082.63,0,97.22,1179.85,UPI,2024-03-12 00:00:00,6
INV100945,C,Chicago,CUST1385,Jamie Castillo,Male,39,Member,Smartphones,iPhone 14,696.57,1,5,9.03,696.57,34.83,59.76,721.5,Ewallet,2024-05-05 00:00:00,8
INV100946,B,Los Angeles,CUST1085,Danny Wong,Female,27,Member,Appliances,Samsung Microwave,149.6,1,10,8.65,149.6,14.96,11.65,146.29,Credit Card,2024-08-06 00:00:00,10
INV100947,D,Houston,CUST1325,Stephanie Stevens,Male,24,Member,Smartphones,Google Pixel 7,650.14,1,10,9.04,650.14,65.01,52.9,638.02,Ewallet,2024-01-30 00:00:00,7
INV100948,D,Houston,CUST1370,Lauren Warren,Male,57,Member,Smartphones,Samsung Galaxy S23,776.97,1,0,7.71,776.97,0,59.9,836.87,Ewallet,2024-04-23 00:00:00,5
INV100949,D,Houston,CUST1135,Kim Lopez,Female,52,Member,Audio,Bose SoundLink Flex,132.55,1,15,8.45,132.55,19.88,9.52,122.19,Credit Card,2024-03-29 00:00:00,9
INV100950,D,Houston,CUST1166,Barbara Cross,Female,34,Non-Member,Accessories,SanDisk 128GB USB 3.1,35.71,3,0,9.38,107.13,0,10.05,117.18,Credit Card,2024-07-09 00:00:00,7
INV100951,D,Houston,CUST1143,Jesse Decker,Female,23,Non-Member,Laptops,HP Envy 15,941.33,1,10,9.04,941.33,94.13,76.59,923.78,Credit Card,2024-06-23 00:00:00,10
INV100952,D,Houston,CUST1068,Mr. Erik Wagner,Male,44,Non-Member,Laptops,Dell XPS 13,1235.56,2,10,8.73,2471.12,247.11,194.16,2418.16,Credit Card,2024-05-20 00:00:00,9
INV100953,C,Chicago,CUST1186,Samantha Parks,Female,57,Member,Smartphones,Google Pixel 7,786.43,2,0,9.06,1572.86,0,142.5,1715.36,Ewallet,2024-04-17 00:00:00,5
INV100954,D,Houston,CUST1020,Linda Richard,Male,18,Member,Accessories,Anker 65W USB-C Charger,56.1,1,10,7.95,56.1,5.61,4.01,54.5,Cash,2024-08-25 00:00:00,8
INV100955,A,New York,CUST1291,Micheal Adams,Female,47,Non-Member,Smartphones,Samsung Galaxy S23,930.95,1,20,8.27,930.95,186.19,61.59,806.35,Cash,2024-08-20 00:00:00,10
INV100956,B,Los Angeles,CUST1314,Abigail Welch,Female,25,Member,Smartphones,Xiaomi 12T,499.41,1,15,9.5,499.41,74.91,40.33,464.83,Credit Card,2024-03-14 00:00:00,10
INV100957,B,Los Angeles,CUST1172,Katherine Thomas,Female,26,Member,Smartphones,Samsung Galaxy S23,717.71,1,0,8.09,717.71,0,58.06,775.77,Ewallet,2024-04-18 00:00:00,7
INV100958,C,Chicago,CUST1022,Robert Weaver,Male,31,Member,Smartphones,OnePlus 11,799.01,1,15,9.32,799.01,119.85,63.3,742.46,UPI,2024-04-15 00:00:00,10
INV100959,A,New York,CUST1267,Debra Dawson,Male,51,Member,Accessories,Anker 65W USB-C Charger,51.11,3,0,8.53,153.33,0,13.08,166.41,UPI,2024-08-20 00:00:00,8
INV100960,A,New York,CUST1185,Roger Mullins,Male,35,Non-Member,Accessories,Keychron K2 Keyboard,65.5,3,5,9.2,196.5,9.82,17.17,203.85,Credit Card,2024-05-26 00:00:00,6
INV100961,A,New York,CUST1248,Alexis Adams,Male,42,Member,Smartphones,Google Pixel 7,893.86,1,0,9.25,893.86,0,82.68,976.54,Ewallet,2024-09-25 00:00:00,8
INV100962,B,Los Angeles,CUST1300,Tiffany White,Male,52,Member,Audio,AirPods Pro,238.96,2,25,8.82,477.92,119.48,31.61,390.05,Credit Card,2024-06-30 00:00:00,6
INV100963,C,Chicago,CUST1333,Ana Collins,Female,36,Non-Member,Appliances,Whirlpool Washing Machine,568.67,1,0,9.04,568.67,0,51.41,620.08,Credit Card,2024-03-26 00:00:00,10
INV100964,D,Houston,CUST1380,Joseph Dodson,Male,56,Member,Accessories,Logitech MX Master 3 Mouse,106.8,1,15,8.31,106.8,16.02,7.54,98.32,Ewallet,2024-09-30 00:00:00,6
INV100965,C,Chicago,CUST1020,Linda Richard,Male,18,Member,Accessories,Anker 65W USB-C Charger,48.36,1,5,8.96,48.36,2.42,4.12,50.06,Ewallet,2024-03-31 00:00:00,9
INV100966,A,New York,CUST1047,Cynthia Jenkins,Male,61,Non-Member,Audio,AirPods Pro,285.82,1,20,9.45,285.82,57.16,21.61,250.26,Cash,2024-05-04 00:00:00,7
INV100967,B,Los Angeles,CUST1029,Kelsey Ortiz,Male,59,Member,Appliances,Samsung Microwave,210.11,3,5,8.27,630.33,31.52,49.52,648.34,Credit Card,2024-08-23 00:00:00,5
INV100968,B,Los Angeles,CUST1199,Stephen Scott,Female,63,Non-Member,Appliances,Samsung Microwave,152.53,1,10,9.31,152.53,15.25,12.78,150.06,Credit Card,2024-01-26 00:00:00,8
INV100969,C,Chicago,CUST1297,Chelsea Montoya,Male,32,Non-Member,Laptops,Acer Swift 3,959.16,1,10,6.92,959.16,95.92,59.74,922.98,Cash,2024-08-07 00:00:00,10
INV100970,B,Los Angeles,CUST1248,Alexis Adams,Male,42,Member,Appliances,Whirlpool Washing Machine,660.36,2,10,7.91,1320.72,132.07,94.02,1282.67,Credit Card,2024-01-15 00:00:00,6
INV100971,C,Chicago,CUST1286,Amanda Ray,Female,36,Non-Member,Audio,AirPods Pro,274.24,3,5,8.27,822.72,41.14,64.64,846.22,Cash,2024-02-13 00:00:00,10
INV100972,C,Chicago,CUST1157,Daniel Valencia,Male,35,Member,Laptops,Lenovo ThinkPad T14,1159.78,1,0,8.34,1159.78,0,96.73,1256.51,Ewallet,2024-08-09 00:00:00,9
INV100973,A,New York,CUST1387,Keith Carrillo,Male,63,Member,Appliances,Ninja Air Fryer,160.62,1,10,9.21,160.62,16.06,13.31,157.87,UPI,2024-04-24 00:00:00,3
INV100974,D,Houston,CUST1325,Stephanie Stevens,Male,24,Member,Accessories,SanDisk 128GB USB 3.1,27.72,1,10,9.38,27.72,2.77,2.34,27.29,Credit Card,2024-09-27 00:00:00,6
INV100975,C,Chicago,CUST1377,Keith Vargas,Female,53,Member,Audio,AirPods Pro,233.27,1,10,7.32,233.27,23.33,15.37,225.31,Credit Card,2024-04-04 00:00:00,7
INV100976,C,Chicago,CUST1319,Eric Murphy,Male,61,Non-Member,Laptops,Dell XPS 13,1407.06,2,0,7.86,2814.12,0,221.19,3035.31,Ewallet,2024-05-13 00:00:00,10
INV100977,C,Chicago,CUST1299,Renee Williams,Female,23,Non-Member,Audio,JBL Flip 6 Speaker,128.85,2,10,8.7,257.7,25.77,20.18,252.11,Cash,2024-07-02 00:00:00,7
INV100978,B,Los Angeles,CUST1047,Cynthia Jenkins,Male,61,Non-Member,Appliances,Ninja Air Fryer,146.61,1,5,8.23,146.61,7.33,11.46,150.74,Credit Card,2024-03-11 00:00:00,8
INV100979,D,Houston,CUST1166,Barbara Cross,Female,34,Non-Member,Smartphones,OnePlus 11,668.36,1,25,8.34,668.36,167.09,41.81,543.08,UPI,2024-09-05 00:00:00,5
INV100980,B,Los Angeles,CUST1139,Michael Price,Male,31,Member,Smartphones,Google Pixel 7,785.72,3,5,9.34,2357.16,117.86,209.15,2448.45,Credit Card,2024-03-28 00:00:00,10
INV100981,A,New York,CUST1317,Traci Wade,Male,31,Non-Member,Appliances,Whirlpool Washing Machine,529.33,3,0,7.16,1587.99,0,113.7,1701.69,UPI,2024-05-24 00:00:00,7
INV100982,A,New York,CUST1106,Michael Johnson,Female,33,Member,Accessories,Keychron K2 Keyboard,91.31,1,10,9,91.31,9.13,7.4,89.58,Credit Card,2024-09-02 00:00:00,5
INV100983,A,New York,CUST1117,Derek Haynes,Female,30,Member,Laptops,MacBook Air,1175.36,4,15,6.66,4701.44,705.22,266.15,4262.37,Credit Card,2024-04-10 00:00:00,10
INV100984,C,Chicago,CUST1117,Derek Haynes,Female,30,Member,Smartphones,iPhone 14,960.72,2,0,9.02,1921.44,0,173.31,2094.75,Ewallet,2024-04-09 00:00:00,9
INV100985,C,Chicago,CUST1394,Laurie Hernandez,Male,51,Non-Member,Accessories,Keychron K2 Keyboard,90.09,2,0,8.58,180.18,0,15.46,195.64,Credit Card,2024-04-05 00:00:00,8
INV100986,D,Houston,CUST1274,Mark Rodriguez,Male,40,Non-Member,Accessories,Laptop Backpack,57.84,1,15,8.06,57.84,8.68,3.96,53.13,Cash,2024-01-11 00:00:00,7
INV100987,C,Chicago,CUST1040,Jacob Dean,Male,21,Non-Member,Accessories,SanDisk 128GB USB 3.1,26.74,1,0,8.48,26.74,0,2.27,29.01,Credit Card,2024-03-05 00:00:00,10
INV100988,B,Los Angeles,CUST1045,Kristina Craig,Female,46,Member,Smartphones,iPhone 14,1122.74,1,15,9.47,1122.74,168.41,90.37,1044.7,Ewallet,2024-07-14 00:00:00,8
INV100989,A,New York,CUST1043,Brian Sampson,Female,24,Member,Smartphones,OnePlus 11,640.9,2,20,9.31,1281.8,256.36,95.47,1120.91,Credit Card,2024-08-24 00:00:00,8
INV100990,B,Los Angeles,CUST1033,Robert Pierce,Male,29,Non-Member,Accessories,Anker 65W USB-C Charger,57.21,1,10,9.24,57.21,5.72,4.76,56.25,UPI,2024-07-20 00:00:00,6
INV100991,A,New York,CUST1085,Danny Wong,Female,27,Member,Accessories,SanDisk 128GB USB 3.1,28,1,0,9.9,28,0,2.77,30.77,Cash,2024-09-16 00:00:00,5
INV100992,B,Los Angeles,CUST1204,Jonathan Richardson,Male,34,Non-Member,Smartphones,Samsung Galaxy S23,818.55,1,5,7.86,818.55,40.93,61.12,838.74,Cash,2024-07-11 00:00:00,8
INV100993,D,Houston,CUST1385,Jamie Castillo,Male,39,Member,Audio,AirPods Pro,208.36,3,10,9.03,625.08,62.51,50.8,613.37,Credit Card,2024-06-01 00:00:00,6
INV100994,C,Chicago,CUST1210,Michael Anderson,Male,21,Member,Audio,AirPods Pro,239.36,3,0,10.1,718.08,0,72.53,790.61,Ewallet,2024-07-30 00:00:00,7
INV100995,B,Los Angeles,CUST1022,Robert Weaver,Male,31,Member,Accessories,Laptop Backpack,60.97,3,0,9.23,182.91,0,16.88,199.79,Credit Card,2024-08-03 00:00:00,7
INV100996,A,New York,CUST1327,Erica Pope,Male,50,Member,Laptops,Acer Swift 3,823.57,2,5,7.97,1647.14,82.36,124.71,1689.5,UPI,2024-06-24 00:00:00,9
INV100997,D,Houston,CUST1363,Sarah Singh,Male,41,Member,Laptops,Lenovo ThinkPad T14,1191.17,1,0,7.74,1191.17,0,92.2,1283.37,Ewallet,2024-03-21 00:00:00,9
INV100998,C,Chicago,CUST1041,James Ayers,Female,59,Non-Member,Audio,Sony WH-1000XM5,354.92,1,0,8.31,354.92,0,29.49,384.41,Credit Card,2024-06-12 00:00:00,10
INV100999,D,Houston,CUST1237,Erik Sanchez,Male,42,Non-Member,Laptops,Dell XPS 13,1533.56,1,0,7.28,1533.56,0,111.64,1645.2,Cash,2024-04-29 00:00:00,10
INV101000,D,Houston,CUST1051,Catherine Campbell,Male,49,Non-Member,Accessories,Logitech MX Master 3 Mouse,112.34,2,0,8.98,224.68,0,20.18,244.86,Cash,2024-07-12 00:00:00,8
INV101001,C,Chicago,CUST1372,Louis Molina,Female,63,Member,Laptops,Acer Swift 3,878.43,1,0,6.65,878.43,0,58.42,936.85,Ewallet,2024-03-03 00:00:00,5
INV101002,D,Houston,CUST1352,Kimberly Cooper,Female,21,Member,Audio,Sony WH-1000XM5,396.85,2,0,10.39,793.7,0,82.47,876.17,Ewallet,2024-09-09 00:00:00,7
INV101003,B,Los Angeles,CUST1151,John Jones,Female,56,Member,Audio,Sony WH-1000XM5,252.07,1,10,8.95,252.07,25.21,20.3,247.17,Cash,2024-02-11 00:00:00,7
INV101004,C,Chicago,CUST1328,Tiffany Gregory,Male,45,Non-Member,Accessories,SanDisk 128GB USB 3.1,33.89,4,5,9.72,135.56,6.78,12.52,141.3,Credit Card,2024-01-20 00:00:00,6
INV101005,C,Chicago,CUST1198,Max Santiago,Male,29,Non-Member,Accessories,SanDisk 128GB USB 3.1,25.22,2,10,7.57,50.44,5.04,3.44,48.83,Credit Card,2024-09-05 00:00:00,9
INV101006,C,Chicago,CUST1285,Mark Mcdaniel,Male,40,Member,Smartphones,iPhone 14,903.93,2,5,9.88,1807.86,90.39,169.69,1887.15,UPI,2024-06-09 00:00:00,8
INV101007,D,Houston,CUST1234,John Conner,Female,32,Member,Accessories,Keychron K2 Keyboard,94.57,2,5,9.39,189.14,9.46,16.87,196.56,Credit Card,2024-03-17 00:00:00,5
INV101008,D,Houston,CUST1025,Heather James,Female,45,Member,Smartphones,Xiaomi 12T,595.77,2,5,9.66,1191.54,59.58,109.35,1241.31,Credit Card,2024-03-13 00:00:00,10
INV101009,C,Chicago,CUST1021,Joel Horne,Female,47,Member,Laptops,HP Envy 15,1048.96,1,5,9.67,1048.96,52.45,96.36,1092.87,Ewallet,2024-01-08 00:00:00,9
INV101010,D,Houston,CUST1244,Joel Bolton,Male,50,Member,Audio,Sony WH-1000XM5,294.28,4,5,7.43,1177.12,58.86,83.09,1201.35,Credit Card,2024-05-28 00:00:00,7
INV101011,D,Houston,CUST1265,Kimberly Pearson,Male,22,Non-Member,Accessories,Anker 65W USB-C Charger,45.61,4,10,8.57,182.44,18.24,14.07,178.27,Credit Card,2024-08-11 00:00:00,9
INV101012,D,Houston,CUST1205,Erica Morrison,Male,51,Member,Accessories,Logitech MX Master 3 Mouse,89.51,2,0,8.04,179.02,0,14.39,193.41,Cash,2024-03-18 00:00:00,7
INV101013,C,Chicago,CUST1275,Richard Harvey,Male,29,Member,Accessories,Anker 65W USB-C Charger,45.84,1,0,8.02,45.84,0,3.68,49.52,Ewallet,2024-05-20 00:00:00,8
INV101014,B,Los Angeles,CUST1019,Antonio Evans,Male,55,Member,Audio,Anker Soundcore Life Q30,90.17,3,0,8.43,270.51,0,22.8,293.31,UPI,2024-08-27 00:00:00,7
INV101015,A,New York,CUST1119,Cassandra Burke,Male,47,Non-Member,Smartphones,iPhone 14,987.54,1,5,8.09,987.54,49.38,75.9,1014.06,Cash,2024-08-17 00:00:00,6
INV101016,C,Chicago,CUST1138,Nicole Massey,Female,43,Member,Audio,Sony WH-1000XM5,403.5,1,0,7.58,403.5,0,30.59,434.09,UPI,2024-08-01 00:00:00,7
INV101017,C,Chicago,CUST1323,Olivia Moore,Female,62,Non-Member,Accessories,Laptop Backpack,58.11,1,0,10.13,58.11,0,5.89,64,Ewallet,2024-09-02 00:00:00,5
INV101018,D,Houston,CUST1075,Anne Harrison,Male,46,Non-Member,Appliances,Ninja Air Fryer,124.81,2,25,7.8,249.62,62.41,14.6,201.82,Ewallet,2024-09-18 00:00:00,9
INV101019,B,Los Angeles,CUST1093,Phyllis Martinez,Female,26,Non-Member,Accessories,Anker 65W USB-C Charger,58.44,2,5,9.23,116.88,5.84,10.25,121.28,Credit Card,2024-02-10 00:00:00,7
INV101020,B,Los Angeles,CUST1022,Robert Weaver,Male,31,Member,Smartphones,Google Pixel 7,597.46,2,0,8.14,1194.92,0,97.27,1292.19,Ewallet,2024-08-30 00:00:00,10
INV101021,A,New York,CUST1048,Dennis Hall DVM,Male,65,Member,Accessories,Laptop Backpack,51.1,2,0,9.43,102.2,0,9.64,111.84,Credit Card,2024-02-20 00:00:00,7
INV101022,D,Houston,CUST1007,Mr. Daniel Stanton Jr.,Male,21,Member,Smartphones,Google Pixel 7,769.25,2,5,8.86,1538.5,76.92,129.5,1591.07,Credit Card,2024-09-14 00:00:00,6
INV101023,A,New York,CUST1360,Tammy Simon,Male,59,Member,Laptops,Lenovo ThinkPad T14,1138.57,2,5,7.18,2277.14,113.86,155.32,2318.61,Cash,2024-08-31 00:00:00,10
INV101024,D,Houston,CUST1281,Diana Santiago,Male,22,Non-Member,Accessories,Logitech MX Master 3 Mouse,120.02,2,20,8.63,240.04,48.01,16.57,208.6,Credit Card,2024-04-15 00:00:00,10
INV101025,B,Los Angeles,CUST1087,Matthew Elliott,Female,30,Non-Member,Laptops,MacBook Air,1183.08,1,5,7.7,1183.08,59.15,86.54,1210.47,Ewallet,2024-06-07 00:00:00,8
INV101026,B,Los Angeles,CUST1182,John Parker,Male,45,Member,Smartphones,OnePlus 11,771.61,1,10,7.69,771.61,77.16,53.4,747.85,Ewallet,2024-01-13 00:00:00,9
INV101027,A,New York,CUST1391,Cynthia Duncan,Female,32,Member,Appliances,Ninja Air Fryer,123.05,1,0,8.18,123.05,0,10.07,133.12,Credit Card,2024-02-09 00:00:00,8
INV101028,A,New York,CUST1049,Alyssa Allen,Male,45,Member,Accessories,SanDisk 128GB USB 3.1,32.05,1,0,9.22,32.05,0,2.96,35.01,UPI,2024-06-18 00:00:00,5
INV101029,B,Los Angeles,CUST1254,Nicholas Jones,Female,21,Member,Appliances,Instant Pot Duo,137.76,2,5,9.68,275.52,13.78,25.34,287.08,Cash,2024-01-07 00:00:00,7
INV101030,C,Chicago,CUST1343,Kendra Obrien DDS,Male,40,Member,Smartphones,Xiaomi 12T,585.84,1,10,8.89,585.84,58.58,46.87,574.13,Credit Card,2024-06-22 00:00:00,4
INV101031,D,Houston,CUST1372,Louis Molina,Female,63,Member,Audio,Anker Soundcore Life Q30,85.6,3,20,8.1,256.8,51.36,16.64,222.08,Credit Card,2024-09-05 00:00:00,10
INV101032,A,New York,CUST1134,Rhonda Phillips,Male,60,Member,Laptops,Dell XPS 13,1271.16,2,5,7.77,2542.32,127.12,187.66,2602.87,Credit Card,2024-01-27 00:00:00,8
INV101033,B,Los Angeles,CUST1181,Lauren Cruz,Female,20,Member,Laptops,Dell XPS 13,1245.49,1,15,8.59,1245.49,186.82,90.94,1149.61,Ewallet,2024-08-24 00:00:00,8
INV101034,C,Chicago,CUST1089,Stephanie Thompson,Female,56,Non-Member,Audio,Bose SoundLink Flex,144.15,1,15,8.79,144.15,21.62,10.77,133.3,Credit Card,2024-04-29 00:00:00,7
INV101035,D,Houston,CUST1028,William Nelson,Female,32,Member,Appliances,Philips Blender,68.04,1,5,8.36,68.04,3.4,5.4,70.04,Ewallet,2024-06-07 00:00:00,5
INV101036,B,Los Angeles,CUST1377,Keith Vargas,Female,53,Member,Smartphones,iPhone 14,907,2,0,8.79,1814,0,159.45,1973.45,Cash,2024-08-13 00:00:00,8
INV101037,A,New York,CUST1101,Kayla Norman,Male,58,Member,Appliances,Samsung Microwave,173.95,1,5,7.03,173.95,8.7,11.62,176.87,Credit Card,2024-04-13 00:00:00,7
INV101038,C,Chicago,CUST1338,John Hill,Male,18,Member,Smartphones,Xiaomi 12T,489.02,1,5,9.6,489.02,24.45,44.6,509.17,Credit Card,2024-09-27 00:00:00,8
INV101039,D,Houston,CUST1369,Tyler Cooper,Female,27,Member,Audio,AirPods Pro,257.3,2,5,7.04,514.6,25.73,34.42,523.29,Ewallet,2024-04-28 00:00:00,6
INV101040,A,New York,CUST1079,Rebecca Miller,Male,63,Non-Member,Accessories,Logitech MX Master 3 Mouse,118.71,2,15,7.87,237.42,35.61,15.88,217.69,Credit Card,2024-08-02 00:00:00,7
INV101041,B,Los Angeles,CUST1120,Gregory Swanson,Female,58,Non-Member,Laptops,MacBook Air,1245.49,1,10,7.01,1245.49,124.55,78.58,1199.52,Ewallet,2024-07-05 00:00:00,7
INV101042,D,Houston,CUST1166,Barbara Cross,Female,34,Non-Member,Accessories,Anker 65W USB-C Charger,53.27,1,0,7.46,53.27,0,3.97,57.24,Credit Card,2024-06-14 00:00:00,8
INV101043,B,Los Angeles,CUST1397,Mr. Michael Porter,Male,64,Member,Accessories,SanDisk 128GB USB 3.1,27.07,1,0,7.91,27.07,0,2.14,29.21,Credit Card,2024-06-14 00:00:00,8
